Date,F,HMC,TM,TTM,PAG,GM,OSK,FCAU
2015-10-07,14.75,32.25,122.70999908447266,26.479999542236328,50.75,33.04999923706055,40.5,9.75
2015-10-08,14.989999771118164,32.5,123.4800033569336,26.670000076293945,51.43000030517578,33.43000030517578,41.5099983215332,10.197368621826172
2015-10-09,14.970000267028809,32.720001220703125,122.5999984741211,27.43000030517578,50.90999984741211,32.95000076293945,41.38999938964844,10.309210777282715
2015-10-12,14.979999542236328,32.75,123.11000061035156,27.420000076293945,51.040000915527344,33.02000045776367,41.02000045776367,10.4671049118042
2015-10-13,14.9399995803833,32.20000076293945,121.06999969482422,27.3799991607666,50.040000915527344,33.130001068115234,40.560001373291016,10.3421049118042
2015-10-14,15.010000228881836,31.760000228881836,120.05000305175781,27.360000610351562,49.540000915527344,33.33000183105469,40.349998474121094,10.401315689086914
2015-10-15,15.220000267028809,32.369998931884766,122.44000244140625,29.420000076293945,50.59000015258789,33.31999969482422,39.68000030517578,10.736842155456543
2015-10-16,15.279999732971191,32.4900016784668,123.95999908447266,29.229999542236328,50.79999923706055,33.150001525878906,38.93000030517578,10.671052932739258
2015-10-19,15.359999656677246,32.189998626708984,123.55000305175781,29.170000076293945,51.0,33.2400016784668,38.810001373291016,10.835526466369629
2015-10-20,15.380000114440918,32.0,122.20999908447266,28.899999618530273,51.20000076293945,33.47999954223633,38.599998474121094,10.486842155456543
2015-10-21,15.40999984741211,32.70000076293945,123.69999694824219,28.780000686645508,50.43000030517578,35.41999816894531,38.290000915527344,10.0
2015-10-22,15.579999923706055,33.040000915527344,125.2300033569336,29.100000381469727,50.70000076293945,35.41999816894531,38.56999969482422,10.026315689086914
2015-10-23,15.670000076293945,33.83000183105469,125.73999786376953,29.700000762939453,50.84000015258789,35.95000076293945,40.959999084472656,10.111842155456543
2015-10-26,15.680000305175781,33.79999923706055,125.33000183105469,29.479999542236328,50.880001068115234,35.66999816894531,41.779998779296875,10.098684310913086
2015-10-27,14.890000343322754,33.380001068115234,124.83000183105469,29.139999389648438,49.61000061035156,34.970001220703125,40.93000030517578,10.138157844543457
2015-10-28,14.970000267028809,33.83000183105469,126.36000061035156,29.6200008392334,51.099998474121094,35.220001220703125,42.79999923706055,9.684210777282715
